pathway	X000_CYSTINE	X101_OU	X101_PU	X101_S_L	X101_S_R	X102_EC	X102_OU	X102_PU	X102_S	X103_EC_1	X103_EC_2	X103_OU	X103_PU	X103_S	X104_EC	X104_OU	X104_PU	X104_S	X105_EC	X105_S	X105_OU	X105_PU	X106_EC	X106_OU	X106_PU	X106_S	X107_EC	X107_OU	X107_PU1	X107_PU2	X107_S	X108_PU	X109_PU	X110_EC	X110_PU	X110_S	X111_OU	X111_PU	X111_S	X112_EC	X112_OU	X112_PU	X112_S	X113_PU	X114_EC	X114_OU	X114_PU	X114_S	X115_OU	X115_PU	X116_EC	X116_OU	X116_PU	X116_S	X117_PU	X118_PU	X119_EC	X119_OU	X119_PU	X119_S	X120_OU	X120_PU	X121_OU	X121_PU	X122_EC	X122_OU	X122_PU	X122_S_1	X122_S_2	X122_S_3	X123_OU	X123_PU	X124_OU	X124_PU	X125_EC	X125_OU	X125_PU	X125_S	X126_EC	X126_OU	X126_PU	X126_S	X127_EC	X127_OU	X127_PU	X127_S	X128_OU	X128_PU	X129_PU	X130_EC	X130_OU	X130_PU	X130_S	X131_PU	X132_OU	X132_PU	X133_OU	X133_PU	X134_EC	X134_OU	X134_PU	X134_S	X135_OU	X135_PU	X136_EC	X136_OU	X136_PU	X136_S	X137_EC	X137_OU	X137_PU	X137_S	X138_PU	X139_PU	X140_OU	X140_PU	X141_OU	X141_PU	X142_OU	X142_PU	X143_OU	X143_PU	X144_EC	X144_OU	X144_PU	X144_S	X145_OU	X145_PU	X146_OU	X146_PU	X147_EC	X147_OU	X147_PU	X147_S	X148_OU	X148_PU	X149_EC	X149_OU	X149_PU	X149_S	X150_PU	X151_OU	X151_PU	X152_EC	X152_OU	X152_PU	X152_S	X153_EC	X153_OU	X153_PU	X153_S	X154_OU	X154_PU	X155_OU	X155_PU	X156_EC	X156_OU	X156_PU	X156_S_2	X156_S	X157_PU	X158_OU	X158_PU	X158_S	X159_PU	X160_OU	X160_PU	X160_S	X161_OU	X161_PU	X162_EC	X162_OU	X162_PU	X162_S	X163_OU	X163_PU	X164_PU	X165_OU	X165_PU	X166_OU	X166_PU	X167_EC	X167_OU	X167_PU	X167_S	X168_OU	X168_PU	X169_OU	X169_PU	X170_OU	X170_PU	X171_EC	X171_OU	X171_PU	X171_S_1	X171_S_2	X172_EC	X172_OU	X172_PU	X172_S	X173_PU	X174_OU	X174_PU	X175_EC	X175_OU	X175_PU	X175_S	X176_OU	X176_PU	X177_EC	X177_OU	X177_PU	X177_S_1	X177_S_2	X178_EC	X178_OU	X178_PU	X178_S_1	X178_S_2	X179_OU	X179_PU	X180_PU	X181_PU	X182_EC	X182_PU	X182_S	X183_EC	X183_OU	X183_PU	X183_S	X184_EC	X184_OU	X184_PU	X184_S	X450_PU	X451_PU	X452_PU	X453_PU	X454_PU	X455_PU	X456_PU	X457_PU	X458_PU	X459_PU	X460_PU	X461_PU	X462_PU	X463_PU	X464_PU	X465_PU	X466_PU	X467_PU	X468_PU	X469_PU	X470_PU	X471_PU	X472_PU	X473_PU	X474_PU	X475_PU	X476_PU	X477_PU	X478_PU	X479_PU	DNAB1	DNAB2	DNAB3	PCRB1	PCRB2	PCRB3	SPIKE1_1	SPIKE1_2	SPIKE1_3	SPIKE2_1	SPIKE2_2	SPIKE2_3	SS_28_U	SS_35_A	SS_35_B	SS_35_U	SS_36_A	SS_36_B	SS_36_U
1CMET2-PWY	4642.313517686407	6029.855640608539	19659.85993095471	573.6731889595801	7700.900690122017	912.0956846804984	2509.5155577161977	8547.455372474215	125.93118932038834	903.3958778973118	5359.178491031506	5367.308594043465	355605.66080214997	14651.307616410526	590.5119827302241	2682.187731402026	23560.406777706983	2864.9367392568697	44.48684210526316	1049.267143374114	1787.6841528386653	27122.42590263157	11590.39546776443	1383.6316827092894	4441.21636338701	3881.3834801242883	915.1202192244934	498.3769820635376	26238.811757256106	130055.60589234691	500.3722769832813	76585.64937809393	11165.491571603949	975.8535867654659	18984.87408592818	1464.0638212190806	32.15782631791256	1341.9060889801945	1079.3309990592586	78.44476574821215	74254.1991875344	1806.0616537663325	58.69828202617182	18053.762855519373	85.19238816519794	9877.766210952626	64352.70821677327	469.41070049260804	2468.346041529116	423.59824707225386	176.22706682886988	2685.93569444625	33773.41514764314	1283.624634666516	3363.2695369463645	138964.66840631692	663.5745767910639	50.49978064942092	6014.819680405393	7024.979261957942	3653.321332343491	5294.05057132104	2781.1779661778874	10725.462387407777	722.6550366214874	430.8294879270049	27560.72022199624	1774.4091982684688	67522.46472560357	4729.63587160245	7460.888811666911	3738.868114433236	360.11258916914215	11408.031391456807	4432.650050016733	1346.7737220956349	3099.9294737562823	10202.168641642213	278.796504341991	997.2310258874397	71401.93426894667	14468.837734605024	328.76702707419906	3574.6069460529625	4413.27150868081	390.1238237610175	486.2917912135639	3009.079046967102	4193.36554973245	504.8193220881961	15593.641987217985	124444.49081969653	67880.39241426106	149270.02467853404	2498.2464984062913	3444.0273665477334	522.0082009908978	16398.71107637823	139.84281085840908	245.9251061048049	92248.08629975951	1432.4654703092008	198.41647245914976	6431.8073955766395	597.8394376049592	386.3909496877701	13738.366846816612	155.14812118294373	151.79286560237315	38421.320607097456	245100.14380202032	559453.3083586348	35664.36077423735	270801.05174900364	689.3552662504567	18140.624179778406	2184.569324317089	18026.1751563062	899.024966206887	18509.67638196083	12854.890159828461	2335.2595890270813	185.83287171698663	1667.6249101758651	4195.991320272927	6509.513048635891	1187.131863765712	7843.264379918816	523.8025530689576	774.0862013326548	45.07755677199068	2683.294405034428	17577.40692625252	525.4575231033587	190.63025811234715	5459.311241133023	164.89989429359474	952.0422121686012	12180.976260030473	141.06325577378968	7595.877213280419	1249.8711437709385	7523.844375903454	536.6594077990067	13758.821456528085	4360.932615391473	77334.61794838918	1907.8271655962642	398.6135469241837	19082.209446106775	465.30611486977926	4683.658271090632	6737.652100177039	8140.43523912594	25315.893127265903	413.13640019804404	2408.309398018637	73446.41525342964	333.23886936768537	625.685654370011	84666.34214780573	1397.4598700296285	9267.985613647701	133.5593813780867	102140.99109798989	8288.389657869573	1715.0679950984002	3643.572037163005	3373.394073220293	910.0391972885229	903.7930099469561	1368.4368218349284	2203.174587776318	342.4326792644176	13064.855939493353	6890.455132756799	5395.263508922626	4956.74528776627	17628.88410261475	2456.222588807127	19268.88903648458	101.77233026352424	91899.53232130347	37962.330300520836	8443.8298678718	932.9908827245235	2059.3292018125744	267.19677564796666	603.7070493892104	118.61089269189814	6104.215235317142	440.3448140458908	2465.0135702380794	5088.049475917426	365.2316032127627	292.09799546731773	556.686863748422	10023.833455889438	5315.022483070976	20318.8911676197	1938.6703967513965	124394.4895830375	57179.88450125134	1594.3110737211318	9270.64572151242	74655.39061148874	31876.63206225904	2155.8729193912327	20801.924707324535	469.3975970004019	200.82025535961643	1844.858482494501	148.7723074448036	603.8950902673738	436.03445097371707	2206.9207656730514	15755.03980522116	1621.8658246856287	7859.369352639591	1377.9505604404237	769.8880803507358	12013.364404745531	2215.356048296553	428.08642008841366	53875.405959395146	1570.1325533308736	379.3388394281391	5036.068818069574	5594.810224622872	386.67407149286106	3147.420886818883	1867.533657492408	15083.02840390265	7848.0652000853115	8116.24072501632	17898.196535561066	718.0327814015207	1819.1475060774187	116229.95416971423	127777.53531495345	309.541671272829	1473.718860861187	11036.184978173105	67798.28249022129	4222.448169624076	43.5	56903.79295360741	24967.843482226006	5913.6452391288	3691.240883620249	303.72928249665796	40137.09137828996	301.0190582969384	8480.067198717674	5179.781246798266	4832.439421160322	32894.712274229074	424.19067829524613	29416.18346363667	3019.393249285733	12832.227713068953	14929.266531968233	7591.8160893136	549.7682334554039	1019.7300002966376	284.74142226941234	1465.9478306856258	2273.4838505830735	993.6452682388781	2505.675894714904	140554.5120359312	127317.49704332223	81393.52037656185	19045.998675544008	22793.749914311225	5921.288283143045	49929.404038876666	12796.696111239553	4075.5367843393024	105967.61466327013	5790.5718596705765	6695.702547539613	8471.122356517357
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	147.06729256237642	252.8838205413097	5.552856690906775	0.0	0.0	0.0	0.0	329.6713893726885	0.0	0.0	5.87886798679868	16.586332737839278	0.0	156.799304680962	0.0	0.0	131.97660213362886	43.79268984980819	0.0	33.5583216190797	11.565662685152786	0.0	0.0	78.71101352526907	296.5943088447191	86.45753526894444	0.0	0.0	10.170200729135322	0.0	0.0	27937.554947615554	311.801666272187	12.790928206668667	0.0	0.0	0.0	4.922676600803093	0.0	0.0	219.43384569408747	0.0	1.6789427783810875	0.0	0.0	13.86291954848932	0.0	18.934369761951938	0.0	11.611437602093254	0.0	0.0	0.0	0.0	37.343146331176015	31.604252925337168	0.0	0.0	7.3421645125951125	5.770190859591979	1.9903826798426805	6.6668080640895635	8.647113466363333	11.699108231687873	0.0	0.0	0.0	1.202354098244556	0.0	113.1598701404207	0.0	0.0	0.0	34.85125033984648	361.86125139267233	0.0	0.0	264.8916626793973	0.0	0.0	13.525536287828618	5.864671097806576	8.842654037486511	4.471941287958883	27.14966469142635	80.71858263294104	7.158222376271092	0.6185383947596874	334.10110478953754	0.0	69.10122937678162	422.5674638307002	0.0	23.623522960731822	17.283203345438196	2.4342419627194896	0.0	410.6871788342764	20.69837965124007	2.5499307008222067	57.71435330740326	0.0	0.0	200.61592183232406	0.0	0.0	2.3409188871311626	2.81961094886898	0.0	5.20887584270647	77.47062308099478	3.177216452701378	27.38632701596701	147.18121213560264	7.543489651367631	0.0	2.2229186250580764	800.363005190392	0.0	6.110859312180292	5.533580949238159	136.4288152487096	0.0	1.5978899888374665	79.45910032514706	978.5908730342769	5.91708381808405	0.0	0.0	0.0	0.0	13.441849527826017	77.64249094575042	0.6147221679209243	0.0	0.0	0.0	15.44698513487532	867.189966465417	0.0	0.0	0.0	10.672990299821235	0.0	663.188817138239	443.03402520200774	25005.641822463334	0.0	22.76785739638247	8.710671621323183	0.0	0.0	9.311394886176423	0.0	6.834340681127171	0.0	263.6579448178719	19.382550398901085	0.0	0.0	0.0	0.0	9.490159175993886	0.0	20.338832107379844	0.0	71.12806693654596	0.0	6.086849141615228	9.555663374381837	3.289801796945601	15.993017817181174	207.2347318773474	0.0	8.391353798437391	0.0	0.0	7.10584312456687	0.0	0.0	425.4793505032278	0.0	3.4999795485297027	5.3145839054887185	0.0	0.0	0.0	10.459229629814816	13.45322113342732	0.0	0.0	0.0	20.445146957985404	0.0	0.0	6.320053693849178	0.0	257.3467391851679	417.3582751079288	419.074028196519	53.72088195778173	0.0	7.483456675382908	11.69719237777075	1.1544236875079525	1.7489567436012705	1.5904911473583254	0.0	917.0201665011316	0.0	0.0	0.0	0.0	4.484829686908462	1.5889294815640675	48.880013263386495	6.51591674612379	0.0	218.41029676990007	9.532922369539376	15.839636973035969	0.0	0.0	2.7298499136261443	18.209816211608835	22.227070399437743	0.0	7.493838424847658	0.0	0.0	1.9089385621979043	0.0	454.36577893360857	120.48280497848565	3.1046109454908173	387.2355299768426	14.220009856137974	11.125749839984518	0.0	32.43041046383118	0.0	2.3786156205383113	0.0	0.0	68.48679971384693	0.0	67.89566294818475	10.98274753371668	0.0	0.0	0.0	0.0	0.0	0.0	401.609721596013	6.143747926138757	110.92278891987617	0.0	0.0	0.0	0.0	34.63485601335958	49.52157767718246	0.0	24.92168831524049	2.2778297196484574	17.083284206724525	23.638985018374523	0.0	100.02059021310275	358.5267654565397	17.740409005383015	0.0	0.0	345.9689467445547	2.2004417608045865	3.711981802223856	96.49133695461204	0.0	0.0	252.75311053311108	245.53528025991503	614.7106658995599
AEROBACTINSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	105.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.507538631346584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.43	0.0	0.0	0.0	0.0	65.86	0.0	0.0	0.0	39.497832571566036	0.0	0.0	16.000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.937142857142858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	730.4633401221995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.506849315068493	0.0	0.0	0.0	0.0	24.709999999999997	0.0	1774.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.392498930984353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.43	0.0	23.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALL-CHORISMATE-PWY	4686.368362669213	5961.070350585796	7680.766735411823	98.67969403012906	2052.909772558777	818.7377224900897	210.96069217476347	4312.632641281773	97.32508839180544	126.2547134600307	5203.426732901825	1356.201985342431	44903.243446894034	12187.898158363316	300.0090843143475	344.7596318157649	19378.33488584559	2086.393571837269	0.0	365.34254857166314	1575.0335493552063	1287.2759345721902	1087.8431711551614	1218.3531246221753	4500.091035361714	3064.511644176623	564.0429520399834	286.9023885869403	21427.45302421515	980.9201991955833	0.0	51519.63041824268	10998.85516575057	788.5474161059412	6770.409449322354	35.13954756729259	20.796676494841684	256.86721434465403	166.78640104826493	0.0	4765.762407567907	1113.7263322241085	8.957533467630451	611.3879405953544	37.59517944161124	9569.675112024395	3716.9619685178977	336.13387064437035	1214.187505129059	50.30359383295712	128.5046067570629	2537.4414546465023	11580.32938159713	25.59904425859402	311.2369906876898	121110.51179786374	528.3546812288174	10.426087257790376	3789.730177490195	4328.879983170809	3323.3692851052983	5041.801936390333	1108.3311602463757	8343.97679228406	441.2987702733649	60.70070504309457	2926.3825714225495	18.915791627075624	2276.826655277866	4601.77279711753	7812.898461777404	529.1413934870857	149.63728489113487	11330.999849757896	4787.005336439599	349.1033942254379	1079.3149873589075	7261.029820349983	98.8275093421599	658.3452559510048	8009.551149217529	5121.093564026029	139.05526129935103	3280.0628022128544	773.7820893478034	231.71771090277977	392.8009269620326	1024.7031389329127	2636.4692427607474	313.30217293076515	16506.29333894787	109465.86811183918	70670.91425329959	31313.78145073648	2170.1361339936993	2441.089053351653	291.3661313836361	14258.945427889279	85.46123995475982	158.1767379179138	94314.21147048286	0.0	77.84200012317946	2295.225594218682	598.3080435852	255.0233597844114	12358.775137199353	10.766237037949141	44.23506942197928	9550.087507746599	2687.156267015546	2594.489684182515	666.7103916653172	5288.165984483056	427.514969849637	1385.9269314319886	2001.8584329848775	8730.149349224866	427.89153373313667	5510.073048842128	13665.21864414839	1482.6768591298148	103.72331304572107	46.13751475724764	773.0207896269767	6438.636371774371	298.43273703251754	7552.335694642815	412.58836683817907	465.41979693633857	0.0	149.47802236581595	888.7039606752113	64.6969373213918	95.25556052894724	4930.254483736319	82.24403680054807	893.8468121242232	5562.15482882463	0.0	2312.096226506579	1245.4747048117501	274.0061765506318	384.71068441057855	1341.1332426953024	3322.8642582352504	60996.30723332138	1847.8626596274728	260.2374980970504	9430.601370805494	191.14069917454827	5005.042273016067	6523.269397662254	102.9555087052037	10369.357418730518	185.608808346089	2341.7667043081547	3821.7408083031746	263.7099382079668	78.77424902317873	5098.793080686051	783.0513736496864	8854.547879452502	0.0	87222.3632867759	8587.502978166925	815.240403856022	2005.0402487953795	3383.965356097036	285.92335063007755	426.64063363530755	1108.6153196423309	1623.749490392652	160.86995464955703	0.0	3207.6992370567687	4011.0490861524354	4890.450900721055	8978.235733153677	2266.751067663954	5671.81431364875	80.35236229956507	96957.07045967765	38946.364598527376	6828.0614686409435	601.4073818370408	674.2628307987708	188.14472050139932	85.33514402349138	51.80039591070085	5748.174994860948	85.00780011090329	1911.4589502669844	1448.0821293505232	271.21942178675926	113.21153337355943	315.2045403773533	622.9790101125512	5068.28369389961	14466.313625727073	839.3113034896234	132258.5523516045	53542.87057222045	1556.221740766588	1720.0228094794072	21078.797799521275	28005.85759373504	186.0634635774733	5327.309446255519	182.56520896943414	13.506782873727838	540.5287776488824	0.0	379.94211055320255	181.79602526329728	477.188405204842	15683.117413975242	0.0	7061.262550220465	1019.0837477385323	314.8874121705983	11858.95396870947	819.544672581702	170.8944032759699	35381.57186232737	128.9645764785361	26.479973773136713	5326.5138521679855	2008.9166893919812	3.571999612600155	3790.5837899971816	760.5809691138157	16146.533919734993	4695.800869221137	7339.931586235429	14544.36271386227	215.90214682136656	332.0091661540388	1215.2853372881189	1612.9855510013922	30.705405205049463	0.0	333.8246203961465	3962.366781020578	1259.8594312501907	0.0	2552.16310380416	13744.129013438464	605.8024380031801	26.365137811369788	14.586597238044629	1413.8620305324682	0.0	1541.679612420441	3912.466369679758	607.6470296560599	5156.602731525798	42.43691232151262	531.8453597056536	425.05772094330916	2213.331705723409	808.9790580999628	2659.226397770734	10.037524574374387	370.83927663695704	196.34280160687035	520.6652603966409	598.8547484116773	911.8048069570539	1117.3437146538013	148857.58579770246	135134.14071927007	86487.0450750734	1876.4201014590071	28464.751070611273	3753.818602528135	2861.2551907712746	1225.9079638156334	1756.431768719915	5136.078768697798	2055.982288706094	2489.9576799442516	3876.5539707507724
ANAEROFRUCAT-PWY	5895.132207113314	7435.512596741883	134376.87222384065	994.4226499092887	14715.688861535496	1237.7206869809436	509.4029908165762	12766.641162578439	118.55394094169384	1199.6046360705604	5158.704821308963	4142.756661218047	71690.91215589471	23527.94632491736	752.2865663306883	2043.136621431933	35783.01472225599	11660.08926731954	21.38813922339526	1786.728925527676	2148.685564209991	41220.59199241958	16146.336012048198	1654.2759942610426	7016.195779295069	5644.188523991335	1064.4394140435734	785.0286273462174	30420.62349142094	72580.23315170733	449.4766765311415	98949.90469814414	19387.88964666582	1499.3981625434565	77229.05003081163	1880.796160404687	28.20168090669697	1595.0431770981893	1553.200353542086	73.72609074921978	30224.081542137897	3691.774348237458	85.76244772882755	14082.31423096762	112.96716555615582	12103.817182148025	89863.92717691664	702.6407469850924	3587.588746696528	721.694068378232	292.63580199257376	4820.2611046237125	39241.20130252601	1790.7030186921618	4793.92965179245	202159.4954384144	744.3306265270411	54.56283284994692	8395.110581363908	9467.13062878791	3438.887200293961	6581.836238473575	3561.9852187612382	11263.704122395036	881.1284852608698	975.9667734759861	27239.12321732872	2208.0720622424756	171288.11934618873	6261.504523812279	9501.063705968005	5073.252133904075	513.6975129928845	14266.642462594291	5989.948765191749	783.1926083747819	5110.0884213314375	14063.029322712344	524.6048803111215	1574.4622071555564	179842.4800648213	38683.46727676644	311.6619833495643	4577.557935834004	27352.61590834458	606.5573880531306	563.6744014968536	8696.186624576507	5835.994644905652	979.981880985355	19416.561369994244	182148.3557244602	84729.01909571854	210500.18079221618	3134.468695810916	7981.831444675132	565.878517625745	22572.46238546399	149.34996787817178	381.6105467653531	114539.6566692071	2068.3498727976325	285.5165514780182	11924.213309091212	680.3691692766887	407.4038078422038	19187.06737269885	259.10785521202683	367.83649874958894	69390.30994225158	385544.16640794446	729956.5844180642	51972.137017346715	260635.45145501528	947.0119864688772	32827.8667014462	4340.714597684753	29552.377100407917	1327.078935982788	45202.50244543414	16157.387118146515	3434.893505572349	230.96463595361274	492.19739368616666	6098.166935882578	10526.57319584463	1334.561859278493	15659.64512553623	572.7710950105911	1706.3058124934023	70.1593126803265	877.9194550529253	27461.79801787022	805.6131845391891	265.85754794587757	6296.7559624890555	247.80783605593433	1107.4161151201627	15390.42193573162	195.48538460720053	13820.158025996552	4899.20412837938	2913.784314786256	1029.0765607428561	9643.333360204977	5301.703182480879	102414.79304533303	2343.9886711865356	550.3731149509547	66391.71458788129	786.6165147196472	6032.588059604882	7943.429981921585	15593.686228432984	50773.18748566173	475.56622669262777	2997.5993265340967	83667.7730729616	338.9236553568446	799.7590544773681	82849.76268228104	1983.1812171510041	11788.550956409881	260.05217595587595	152309.23901244267	10188.843727851334	3841.107488819624	5204.937592880247	4031.8634921587163	1376.447869391598	775.3730703893823	1248.340655850912	2529.4198837687695	516.4749726388272	7126.373939447395	11558.680110796684	6558.192448445493	6035.780940522939	27603.42117769906	6566.990688485716	51795.173845523925	114.41394122300986	115861.88359187357	48153.203931916294	10543.247934697198	1327.4388686905456	2712.383615503639	353.3764352943573	1221.9036517599807	194.92624626512966	7498.096864475448	553.3927520258615	5888.09909015487	8509.105151442234	411.8320218602789	430.2515960393065	762.0591338481435	4151.12967500145	6673.023192947434	33209.691062873346	4726.356231024488	155122.78594710428	76793.5938909569	1829.6686333908588	10915.551577823247	114725.10077847163	24525.88015477366	2868.7970227184987	30414.658696396826	547.5758129618818	312.9050072673186	5237.67574083903	183.8682583054611	993.7131745729176	516.2825056548277	1928.2939276278782	18288.787395874107	1774.869536061105	11049.15174350673	1919.5297321144276	1316.4562070109348	15386.02726427863	2816.133668830744	712.2814178222559	72229.07278902418	2041.8918514242341	473.0034955993137	6308.4657501391885	13891.994036875829	438.09629667034983	21515.211688583247	17827.68089414242	54183.97702477695	239282.43406497812	9731.157071564403	20791.149130102287	1598.4402799249185	2514.170997344767	156433.72184327894	228983.77805379382	665.5692742380963	979.7296966667551	22363.86720450749	118254.0722470662	6179.557781969739	47.65563116944215	144954.34659868514	28743.61266127842	8084.333678474752	5293.301925056705	375.05895734291806	49329.88666043129	386.0307565807715	16986.3094074339	8716.171488336242	4626.155083718396	46095.95656087716	728.0629776878291	91692.0215187964	3756.034603226577	45403.51040925129	9332.51991906876	16449.631948872204	740.1677170382816	1533.9990069180922	351.25957220407975	2138.354693654099	5700.11111869363	1644.9448908950294	4214.975364337421	175915.17872837547	159632.5473615797	101615.11020674561	212245.77783085575	254349.24365407557	293982.7509102845	81597.80088296393	18248.307622464297	6225.478340155912	170587.68656535575	7600.658886999918	11862.82443066008	12366.815391181533
ANAGLYCOLYSIS-PWY	5964.600617445003	7811.503534907364	139290.6780158007	1090.7584977631464	14952.178959102326	1446.9376330697887	458.3342094476349	13285.126226870238	149.94853745164812	1251.1901715897843	6481.563384866773	4395.906615894275	371946.2214558045	24792.262293745625	816.9127893390431	2156.9026267742615	38601.11028216211	12454.643609121431	90.89947816174394	2395.860230242009	2227.8225697537364	42265.9079007871	15392.765705856435	1810.465188922817	7493.666756160721	5619.211667982045	1105.5573935770572	778.8029805595579	35287.67508279608	60534.310739170454	1562.134046413417	100467.53112290423	20178.324189212533	1559.6394760384078	122326.44482071651	1794.7953030639012	28.698805246990833	1605.026151646602	1609.3332320955494	78.51747425080092	28839.57067775107	4598.7180217116265	91.73371078880824	20945.75153789326	121.28997502059026	12177.803523779625	90813.62765851803	763.1743114144264	3662.17588497431	763.6652701767787	297.0465550411308	5150.339837411285	39368.06255268167	2135.210196929807	5008.158517960328	224237.7735748929	861.518094590549	60.30706302226398	9465.32132845481	9196.193452609077	4185.832349980162	6937.078479905885	3394.4166355474417	13088.081070887689	987.1533282504126	1039.4011145948264	86058.11333027505	2757.791818807211	171978.07844797723	6764.178580596152	9588.085646656606	5090.007791533555	531.1165628918153	14712.427129272644	6878.830084927238	821.1954868907344	7706.731834758501	14713.549229947292	556.391766403942	1977.4619109801874	184265.06501066269	64038.87939351867	313.2227235238846	4978.963723778217	126605.88546448585	636.3343276240159	600.3684674162915	10632.679908184804	6471.297281213905	1075.440509148446	19071.84759186251	208832.8629984818	84177.20834268014	387532.66645130445	3569.8946464871656	9360.14348504764	583.7526534407477	25076.175624674088	154.56345484906623	384.1818002736988	115089.87880963374	3826.7096385725104	285.5396359866159	11903.975860279304	696.5772710688781	440.9741837078192	21148.950289685108	1142.0738342380585	403.29898732750826	68012.99847389705	390617.71496305463	682408.7556765259	67316.93237578245	346965.3862682767	954.0754471889571	36534.07242705293	4465.085290019706	31395.143676166135	1358.6683287263766	46569.15730768054	16181.906425495694	3455.9727399172966	243.6510186850365	468.50149174827635	6148.377945313827	10838.774367166397	1379.635787618865	16193.289333647002	607.9288632194152	1836.3922006345676	89.79914757954947	822.2905560156785	28889.377931704963	936.3998324440512	259.0935766620979	6957.959616922073	241.16758277875275	1158.0400624971958	16037.998832740293	237.60450993303255	20254.057620659187	5081.425170964886	7734.595227492254	1070.5777170379802	10061.90940788165	5917.703988368114	107176.38147738503	2376.0708478821416	588.6598227526368	88486.46449887847	818.637540005274	6274.465588784832	8670.924511873418	15461.711762876077	64779.97750385583	486.6310046568783	3094.3826407192596	120916.54478564538	412.5571934994989	769.72411388475	142022.55612754403	2025.8820337043946	12651.634025443813	274.8531080290732	153423.23529487193	10051.774604121374	5212.298682840886	5112.139026124989	3989.4538277647916	1595.7990432766283	933.6705318151977	1525.5744573980983	2914.982261475806	546.874547718217	12463.640663458691	14963.15928687056	6975.040077501635	6086.4234648360625	32085.02334630017	6805.849408209034	53875.27623448452	118.47064613227033	114371.06519836039	48495.97710232512	10941.73889002756	1533.3282544104525	2790.4705627756694	382.5156499469135	1634.1802963912144	235.7872368887114	8047.059407542416	560.2674119944148	6007.839263335443	11138.251560157323	470.6975281119373	432.1280896231728	858.6984101488366	4120.528348454221	7376.139950521476	37893.93771952256	5385.020468740218	152027.58358876506	85283.66603773118	1870.9281462156832	12349.862898210786	192501.49626099094	35848.95204319345	2860.3866322251547	42871.30890050401	571.8220353135258	345.19421599016493	5653.423405465006	182.9347565757904	1023.0275264612598	580.8130891999635	2074.5956663740253	19701.449482232398	3580.7177886843824	11622.684480230475	2067.8020792423267	1671.1736266321236	15967.402304884889	3103.8780838135986	816.0490869978081	76692.66222128042	1886.5243835379863	595.8313535318381	6284.606112740249	23658.954082827317	499.59439427232	21804.230645743082	23810.031530177224	55230.833149499835	247362.31543480133	10410.564680906957	23849.621557220293	2380.339716792252	2551.707646977883	200922.33286430503	274428.38378877233	646.941660173561	1432.4187501653812	22908.027471846115	122681.71654627743	6465.526220914607	46.451043967790206	308490.547036083	30681.80172253461	8697.812336016246	6300.651219817512	384.81485814312913	51340.90817565673	456.7865537563756	18743.8928137111	8724.920758443246	7685.515994465938	44913.556047791215	788.1812243576253	224318.66652119937	3700.3564533194826	45621.28874663781	34489.33062807942	16888.572478511844	1061.2859265710147	1770.323938675649	410.1277160613847	2565.0143568168423	8393.616945739084	1732.794809905674	4143.736540122711	172953.78582883996	157054.76141559784	99742.48822103969	214913.72830904316	259163.18684200823	298387.935108691	116419.00148417856	17940.3820421287	6466.677068269382	197394.7704327952	7628.722692446395	12103.598355480659	13214.548659324026
